,col_name,feature_importance_vals
486,cg25831075,0.0020842963031264877
2686,cg17806814,0.00200692652584182
893,cg11417025,0.0018733648783068177
1466,cg02389084,0.001813178581099331
3120,cg25343204,0.0017997358981916352
420,cg16969274,0.001786416251138219
887,cg11938455,0.0017698245769058522
133,cg17331296,0.0017202391987951881
126,cg20058937,0.0017099182978513297
1627,cg10131972,0.001690375707207436
3706,cg03189082,0.0016711317825367335
279,cg13024709,0.0016267773923824154
1025,cg02739346,0.0015771997016193005
3482,cg10648543,0.0015684389590010846
3273,cg00887153,0.0015479257544205305
3688,cg06805064,0.0014896226737503107
1354,cg03957898,0.001482078846621052
1360,cg08575330,0.0014787582235823308
1491,cg02578942,0.0014777178819954785
2576,cg18630748,0.0014744385313503604
2507,cg02927618,0.001461175518387367
754,cg15911409,0.0014440240513850955
3413,cg03490200,0.0014325055979569196
342,cg26565099,0.0014295179868048732
811,cg09060908,0.0014129914908065483
2841,cg02236679,0.0014106431588980144
2126,cg02495552,0.001404300393158588
308,cg25762679,0.0013802277117230036
769,cg25034991,0.0013621500861959953
3308,cg27333706,0.0013314854247625497
1412,cg12328429,0.0013284144988348749
3632,cg27170268,0.0013259444689604073
2199,cg09968620,0.0013242074517076366
2253,cg10017105,0.0013112992997380858
3937,cg22324934,0.0013055271141222968
2574,cg07213721,0.0013001319079247533
2183,cg00476675,0.0012975130700137612
3144,cg04934776,0.0012973656920954016
3153,cg10440342,0.0012954003157780538
1801,cg10759602,0.0012898905617236057
2328,cg12664951,0.0012887123899847294
3158,cg01238044,0.0012680657162121045
700,cg14140379,0.001267833066016747
3048,cg09480190,0.0012676776538984118
2276,cg00890049,0.0012675043812534316
370,cg10527300,0.0012653318397108173
3735,cg01608477,0.0012643374677099928
3251,cg17108958,0.0012567631841500708
2390,cg21872764,0.0012559638444079233
703,cg09101894,0.0012558556522909103
3421,cg23625084,0.001252359535821111
3006,cg08074851,0.0012491715068823584
2537,cg13026994,0.0012482661986472647
1673,cg15128226,0.0012477519410311225
474,cg13773570,0.0012372610401880906
708,cg22009464,0.0012342027347752044
3493,cg16481280,0.0012300149750058937
2109,cg22684969,0.0012282615125488896
2318,cg17607722,0.001225931047985545
1294,cg14592638,0.00122127442420104
71,cg21661864,0.001219636962968848
2739,cg08862890,0.001203074088250638
1388,cg00215851,0.0011967271973656445
3031,cg00447018,0.0011951030825391705
2588,cg00220737,0.0011936151701448924
3004,cg00109148,0.001189157146448232
1964,cg17947364,0.0011883657302132634
2425,cg06501988,0.001184495474800346
3634,cg26841013,0.0011838987023515826
1737,cg00419702,0.001183103233609135
3371,cg22444116,0.0011827070490249
1514,cg10195763,0.0011821550383696187
92,cg06533895,0.0011763277334695635
503,cg26131286,0.0011753479214593396
438,cg14393817,0.001172225669909902
3096,cg15733882,0.0011635067569301916
2971,cg03180404,0.0011584751298279775
