,col_name,feature_importance_vals
97,cg15958289,0.0022016583062765584
2785,cg05028087,0.002151839536426733
857,cg06126713,0.0021221252839238552
3043,cg00156230,0.00188048545643612
187,cg03381604,0.0018738664433877947
3894,cg23008871,0.0018112716615256619
1537,cg19656282,0.0017802866940713822
1478,cg04828133,0.001777061279910162
1117,cg11152263,0.001776447875017766
3572,cg09821587,0.001741539293353087
402,cg06200244,0.001704366657514615
24,cg23774717,0.001673402476469697
179,cg26683025,0.0016559233404254412
80,cg24908198,0.001640416818736412
2038,cg10451760,0.0016397167958843808
1932,cg05744064,0.0016367529269512582
1786,cg17161266,0.0016295476523988201
3416,cg03326410,0.0016291180996422397
3169,cg11859594,0.0016229951314355652
347,cg06393558,0.0015973962401842762
1970,cg08458170,0.0015783577942389017
3369,cg02774542,0.0015657389396023817
2556,cg21133153,0.0015632350949307504
1576,cg04288241,0.0015569930686236124
2918,cg11738485,0.0015516393098369008
3734,cg15934004,0.001535980171495888
221,cg02896768,0.001533415517229859
2036,cg22240348,0.0015333614329800435
3413,cg26876701,0.0015169602436836958
627,cg04270033,0.0015137242760001441
95,cg02190353,0.0014975739747945947
1134,cg14451276,0.001486829092643567
2774,cg14447606,0.0014843256136417486
3593,cg11682697,0.0014803269762041023
3915,cg26730416,0.0014657757550252553
1128,cg12339920,0.0014645862357359999
2645,cg16667251,0.0014376351545527949
2188,cg04170535,0.001436281196563492
706,cg12254845,0.0014075876222253507
286,cg04035929,0.0013957440863079432
1472,cg01506917,0.0013849721159341901
1406,cg15221831,0.001374403343319939
2794,cg06979669,0.0013713718555651401
2759,cg02058870,0.0013663114206729947
3880,cg02271603,0.0013649554579745293
2846,cg24269617,0.0013621259065232528
93,cg20155035,0.0013537343944846787
2427,rs264581,0.0013500115944319485
3031,cg24817257,0.0013494607942871441
2728,cg04564000,0.0013445863420632374
1389,cg13829680,0.0013403560631203273
657,cg03526384,0.0013332900490065091
260,cg07385974,0.0013220727002370605
1131,cg26807301,0.0013149630596458808
697,cg26113512,0.0013015089916047899
1272,cg15835542,0.0012962006028101314
2825,cg23504924,0.0012913377133429156
2916,cg13707005,0.0012825826967987112
3916,cg16265599,0.0012704888170841952
3277,cg25140385,0.0012698939703264403
304,cg17946439,0.0012663757801766255
1640,cg01156374,0.0012640700955727942
3463,cg04142750,0.001256275602810437
3162,cg19518666,0.0012421692915707133
3044,cg21150053,0.0012383581521801692
3620,cg04930469,0.001236698961484794
517,cg08715720,0.0012117784043490748
2279,cg07675477,0.0012109421187965538
2151,cg03021329,0.0012043899700640772
2893,cg06565452,0.001203496163008571
3071,cg00965168,0.0012001554167664866
2358,cg00087792,0.001197318081892796
2045,cg22636722,0.0011972343704517948
1312,cg14398113,0.0011954145146234334
1072,cg00985960,0.0011952824541668664
1603,cg16833551,0.001190030094325705
222,cg27179101,0.0011876263094049576
906,cg06083506,0.0011861308372002393
219,cg05858889,0.001182968554772852
1090,cg01094108,0.0011825609657372014
2993,cg05338397,0.0011784844471135173
1816,cg18355562,0.0011782283981635593
272,cg17819990,0.0011765313786948135
821,cg21403609,0.0011763631803892323
3373,cg00041401,0.001175416857403716
2397,cg20072442,0.0011660749079682915
1908,cg06570476,0.0011654119435987578
3466,cg09789650,0.001165102411668911
2076,cg01113811,0.0011480157664047887
210,cg20455570,0.0011475704962406875
437,cg26056277,0.0011466961637121005
3020,cg14251622,0.0011374180511088015
877,cg16088116,0.0011362812800350007
1592,cg21625570,0.001134957942440451
3480,cg12217560,0.0011288062191961844
764,cg05004405,0.0011286602286669097
2213,cg18268547,0.0011269141411169366
3900,cg16499416,0.0011261254871050338
1604,cg00930618,0.0011244673136071735
3713,cg11287077,0.0011227011861499956
448,cg01469864,0.0011222492642928986
1458,cg19989242,0.001120735000085523
1807,cg25574024,0.0011202607816764988
2955,cg26011222,0.0011186502678385986
2615,cg04018023,0.0011136785028630302
3571,cg18758433,0.0011130669693425418
2376,cg07014349,0.001112102881309605
130,cg23463533,0.0011072636541108875
2255,cg02973961,0.001107185486145901
1600,cg05346286,0.0011049416570670567
3189,cg23087707,0.0011039690868851878
532,cg03633706,0.0011005331605244057
2484,cg02128053,0.0011003898642449148
1609,cg02620403,0.0010996586545481226
1459,cg25201511,0.0010983371721575731
2006,cg05467568,0.001098268321028909
1711,cg03607644,0.0010934154180669228
2440,cg08956101,0.0010901909052919454
331,cg27243166,0.0010853405504465251
2978,cg23210971,0.0010803494835978859
3547,cg07120544,0.00108032286964803
3006,cg18878432,0.0010772759259023211
3333,cg13935962,0.0010770363431583973
2116,cg25575984,0.0010761809920577122
3842,cg16555466,0.0010753818111685365
3771,cg16954455,0.0010741212027485369
2012,cg07185695,0.001072916572819034
1862,cg07306414,0.0010725589482485545
808,cg07885191,0.0010718521971410091
1182,cg16290996,0.0010700571616215505
703,cg24890964,0.0010670377244459501
1028,cg04416151,0.0010670280512690546
681,cg20092736,0.001066412431689122
2293,cg05769505,0.001058260206787838
3679,cg01653532,0.0010537409174957372
3626,cg16787600,0.0010525875596205628
3530,cg25981920,0.001052331160793795
2861,cg25662926,0.0010475166964650678
115,cg04436255,0.0010467887143379906
470,cg06996147,0.0010449201072217538
1253,cg09854709,0.0010437575036653
1078,cg07541160,0.0010425285080023529
3514,cg01314439,0.0010413610551592589
3094,cg12545852,0.0010327710223765312
1110,cg13185972,0.001032334129290732
589,cg03531247,0.0010307789443993836
1098,cg06423617,0.0010288833812617292
209,cg00849713,0.001025600075303577
3851,cg06975218,0.0010234121883919325
4,cg06820990,0.0010208627856411175
3692,cg02469909,0.001019587556910555
708,cg11859922,0.001019244257718285
1336,cg26310913,0.0010170679643774433
1703,cg22318514,0.0010146078177748331
1290,cg13398346,0.0010125269781334784
2892,cg11903133,0.001011543962300995
3330,cg10259889,0.001010759787930918
1219,cg06452464,0.0010106903315594035
3196,cg05250241,0.0010103664549348556
2118,cg14928057,0.0010045825909714401
2278,cg13305444,0.0010004271952358725
2462,cg12036633,0.001000154024444359
3307,cg06395469,0.0009989225192762676
1165,cg21535606,0.000997798576627874
2458,cg15297028,0.0009861780408548305
3260,cg20980271,0.0009852216987527409
2758,cg09662411,0.0009849633605248027
899,cg13274077,0.0009824361375919172
1579,cg07896855,0.0009813547538503199
1075,cg05280527,0.000980523019319474
3415,cg16530128,0.0009802129611567768
2046,cg22449370,0.0009760282162353868
2053,cg25470148,0.0009757982240456456
537,cg17512187,0.0009756219522211628
2989,cg00902496,0.0009750012881541524
3755,cg07591885,0.0009724956131239635
2430,cg02309655,0.0009721136723809933
566,cg19077794,0.0009718548698806288
1949,cg13744172,0.000970511886375632
767,cg02254461,0.000968929756688716
107,cg25229470,0.0009678238538540113
2605,cg03078767,0.000963884100066664
957,cg23697997,0.0009638207956687313
2469,cg06723414,0.000962870229491116
1584,cg14910288,0.0009624344210689334
3159,cg13392022,0.0009605280464170549
3341,cg16399049,0.0009605073792051277
3488,cg17142066,0.000960012759285997
1877,cg13997975,0.0009597467676287814
3089,cg10593400,0.0009581259902251045
1286,cg23906876,0.0009550055445655242
1735,cg16426537,0.0009545684778829033
2518,cg13698542,0.0009544210046644154
2832,cg27446233,0.0009543355404532811
3108,cg20287050,0.0009540256720405021
2573,cg02237368,0.000953172690552837
3889,cg24136205,0.0009517816335661839
1782,cg03871460,0.0009490145194377749
3206,cg05517976,0.0009488532865038749
1999,cg06583921,0.000948659570931223
2403,cg03507326,0.0009485162776645509
2777,cg14447608,0.0009434366752059069
1678,cg12367265,0.0009422079096218332
1369,cg06930856,0.0009411793285107706
1827,cg08112273,0.0009410436699266123
2203,cg09857513,0.0009408647506574323
3193,cg08023175,0.0009400186181796769
290,cg20462500,0.0009393099531564139
2323,cg09962458,0.0009393000602731577
3263,cg13993179,0.0009387476757936007
507,cg13403271,0.0009387172698221735
2460,cg17808839,0.0009386969467159008
1531,cg08373605,0.0009374275944667809
1197,cg20549224,0.0009365863578684717
506,cg12497304,0.0009351526195833403
3546,cg24109790,0.0009321155065776237
3244,cg23763877,0.0009314423538659145
1164,cg10669279,0.0009311928472477026
1967,cg07021447,0.0009307831223907606
1887,cg15537788,0.0009305802954208409
2453,cg03462699,0.0009299886655810104
2091,cg20107987,0.0009290102332651541
2266,cg23246095,0.0009286563957150441
313,cg02399788,0.000926069003271707
1289,cg21072251,0.0009254427529005374
854,cg04495670,0.0009237154392407131
2402,cg08213608,0.0009229995869626974
240,cg20289491,0.0009204441479445888
1368,cg00447817,0.0009162589454703705
1933,cg08755736,0.0009159624985077558
54,cg13391664,0.0009153324781813165
1271,cg25854649,0.000914898295564728
2609,cg18798774,0.0009143961066553763
3316,cg03104428,0.0009140822094311794
3483,cg22583147,0.0009137006509018678
3788,cg05470523,0.0009132879487767773
3702,cg08284593,0.000913102041279354
750,cg20108357,0.0009126673268850748
2973,cg22849858,0.0009110865286405395
1139,cg25898076,0.0009101562741150325
3500,cg07972458,0.0009094979676961915
810,cg08493051,0.0009073218578192484
527,cg12978232,0.0009033271338589186
1320,cg07452706,0.0009030679700321469
1467,cg22971157,0.000901793568059161
2305,cg07320850,0.0008972167133884043
2914,cg24820672,0.0008939941235552521
2374,cg24850121,0.0008929992699397409
859,cg18500085,0.0008926754414780338
2743,cg08885854,0.0008873343214171937
3076,cg20475322,0.0008862414656191661
3391,cg07148879,0.0008859427768741092
1041,cg05810883,0.0008856469538759797
2184,cg22396632,0.0008855210380603114
3028,cg25450196,0.0008851756940774474
3152,cg21300373,0.0008839335167481452
619,cg00506299,0.0008822171578334754
3050,cg08141518,0.0008813266773777894
897,cg07496624,0.0008789511106694339
2668,cg01255417,0.0008771432668922428
1707,cg01771871,0.0008766403787602281
3494,cg20486690,0.0008753043932831823
3227,cg13582495,0.0008743003460716832
575,cg21602506,0.0008735247809924878
1322,cg01105140,0.0008731707029156841
3350,cg18587476,0.000872651222263032
3532,cg23666945,0.0008726442796944804
519,cg23733845,0.00087251115748931
2828,cg11890301,0.0008723298282014553
3683,cg20630740,0.0008713747079800356
3496,cg14215105,0.0008707077819731082
686,cg13175385,0.0008705996932919475
2070,cg09025327,0.0008690155978423921
3462,cg23224042,0.0008682187286724692
2798,cg02008154,0.0008680744648126917
2853,cg19532959,0.0008680578271606339
2653,cg24289314,0.0008676466257413565
3438,cg24922281,0.0008660118814090123
1618,cg26383811,0.0008650482619769123
1894,cg27641532,0.0008641261024905393
1486,cg14207728,0.0008636766557323238
2399,cg20374917,0.0008634616887369201
3763,cg05314350,0.0008618287596932767
1883,cg07616094,0.0008617379209794433
860,cg05129597,0.0008603462703423906
3759,cg06168026,0.0008596180970400955
3841,cg00107970,0.0008593741827837284
2716,cg25782665,0.0008592309295071855
2701,cg17265829,0.0008586288821177356
1622,cg12626411,0.0008585604756356996
3523,cg14132167,0.0008573883038605283
658,cg10757024,0.0008568337569199136
2360,cg16465129,0.0008567059103734209
1097,cg23336702,0.0008562774945315548
2069,cg09025324,0.0008558401277145847
3885,cg18838941,0.0008554680538550044
895,cg10635092,0.0008533048414235587
2436,cg08689075,0.0008527316496788288
2986,cg01550148,0.0008517882538586915
3724,cg10474871,0.000846746208445156
2286,cg04810745,0.0008463442307793975
1239,cg00116265,0.0008459232961764792
288,cg10304637,0.000844744871492053
976,cg26772894,0.000842380653248883
459,cg00078867,0.0008422530812200716
3573,cg23676588,0.0008413119477806723
1977,cg02364942,0.0008410777299523347
2347,cg08865560,0.0008408998874663917
138,cg14655715,0.0008402271129972405
242,cg01395261,0.0008392858928165628
3286,cg08048577,0.0008390389956971846
3818,cg08655871,0.0008383165195175087
320,cg01901466,0.0008364635153442389
2852,cg03466525,0.0008364619879139825
3789,cg01899318,0.0008361809055651096
380,cg03312984,0.0008348073804725196
1379,cg04259358,0.000831992883245691
2301,cg24533059,0.0008306652086300487
1413,cg08037235,0.0008303029888475067
1916,cg02670903,0.0008297753709925458
3800,cg22195512,0.0008295098442073956
538,cg15134714,0.0008286298255461588
1256,cg24502904,0.0008282743489490744
973,cg18568570,0.000827138997891121
2051,cg23866916,0.00082664998356762
2848,cg03245590,0.0008255085261686778
2428,cg07028821,0.0008248366835539792
3326,cg09906448,0.0008241941770813418
1254,cg19257274,0.0008241448437990255
44,cg03164275,0.0008193994772416161
1886,cg07177380,0.0008171755636032748
127,cg04291079,0.0008162835964070962
938,cg23764603,0.0008149598385296423
3147,cg13891978,0.0008135350364450303
314,cg03922748,0.0008129320276265358
99,cg10322504,0.0008111662519631236
946,cg03186962,0.000809301775070394
1754,cg25214789,0.0008087350738323242
1767,cg11072570,0.0008084288116562228
736,cg00599377,0.0008081572317089252
2781,cg16583552,0.0008079374826116566
422,cg11446507,0.0008069230254913518
3178,cg08204939,0.0008064991764726513
955,cg12863545,0.0008064186964282208
1351,cg06553114,0.0008048698122202668
2905,cg09648727,0.000804768934743716
738,cg01446971,0.0008047156355777244
2629,cg00895997,0.0008037247577772177
3673,cg12360029,0.0008005621730012928
3729,cg21449397,0.0007999506479988887
3229,cg24534583,0.0007973695356373622
2587,cg12809483,0.0007971491216696826
3552,cg25382032,0.0007960008168485164
1819,cg23049226,0.0007940520801848206
2067,cg13542368,0.0007935750154922909
2585,cg08022147,0.0007933609805741854
1493,cg07103493,0.0007925711974513464
1624,cg19701879,0.0007914156325982887
2236,cg01800884,0.0007903399133189443
2367,cg14002714,0.0007903107717953421
3231,cg25898520,0.0007896563194118118
2799,cg11942956,0.0007890770248048222
1630,cg08258915,0.000787982095155179
1585,cg23948236,0.0007878914905694697
2627,cg00061185,0.0007873888017569823
724,cg03670393,0.0007869649970574881
2270,cg17301379,0.0007859051796173123
1560,cg03925642,0.000785826619847222
1251,cg22049569,0.0007855289618425464
2602,cg08785317,0.0007851923232267616
524,cg26301565,0.0007822715826518859
3117,cg11134246,0.0007804957926412592
2542,cg00892324,0.0007797652684427766
2085,cg24508471,0.0007792603806150322
189,cg05245094,0.0007784362666204507
1811,cg20555562,0.0007782444768818566
1992,cg27257452,0.0007771491092149392
520,cg25853097,0.0007759539358494294
1533,cg09452922,0.0007745706042037612
3689,cg04302628,0.0007738350427421367
257,cg22842855,0.0007732258562816892
1574,cg19792194,0.0007729485469540044
3513,cg03564727,0.0007722010603554046
3451,cg06848247,0.0007710022563941462
1245,cg07905018,0.0007702961193507659
1054,cg10967990,0.0007693811071108657
1896,cg08333835,0.0007690706644793157
1371,cg12629796,0.0007689140803260106
1929,cg14270434,0.0007688994788626085
3485,cg12866229,0.0007688409091465944
2679,cg14959425,0.0007682845706240813
1868,cg21971807,0.0007682464129752119
3570,cg25307915,0.0007662044970328648
2319,cg01364483,0.0007650218891279204
3607,cg04768479,0.0007648943327704132
2316,cg07547549,0.000764724123107577
3327,cg23895340,0.0007646114023976946
528,cg27034294,0.0007643038922207842
2939,cg07145979,0.0007640224429488971
3924,cg06807905,0.0007625036054095886
1701,cg23194609,0.0007624404971283309
155,cg01855013,0.0007614350911391174
3103,cg20989591,0.00076106371166311
3947,cg22326328,0.000760639215051242
3302,cg20562547,0.0007604427960963817
843,cg26802564,0.0007603984046540607
3158,cg00064531,0.0007581221016115361
1789,cg18681837,0.000758113217322034
3256,cg06061240,0.0007580788192870481
3877,cg26810970,0.0007580121183064907
1431,cg01442200,0.0007577309636353832
444,cg03483707,0.0007573548888839123
2860,cg09569581,0.000757007208745751
3609,cg18312782,0.0007565485558598084
1785,cg25417675,0.0007561590650985981
1140,cg14219365,0.0007548616847393454
3864,cg17851604,0.000751752325124377
1352,cg03983740,0.0007503309737584741
1023,cg24769628,0.0007497382858523177
3041,cg02619478,0.0007493626692425535
1158,cg12040486,0.0007490570985338105
1225,cg21813376,0.0007483398850466435
2090,cg11924499,0.0007482600872644353
2869,cg18105767,0.000748126908566864
1820,cg24265076,0.0007476011569997353
2394,cg13736279,0.0007473086078199889
3660,cg16706240,0.0007469216510364849
