,col_name,feature_importance_vals
3547,cg02936049,0.0024454174622958597
1374,cg24634471,0.002382285589708396
334,cg02565132,0.002197790302309621
1824,rs348937,0.002155546661188682
3586,cg10057264,0.002150676949042859
1125,cg26727488,0.0021381964055135856
2649,cg06555468,0.0020985030992496517
555,cg17219660,0.002075402809087195
2570,cg10687219,0.0019358550255573986
3580,cg18537730,0.0017487675355859805
2851,cg14262681,0.0017405026722478617
3220,cg11036041,0.0017098997480913317
2630,cg22421859,0.0016794247669882868
3487,cg14330078,0.0016782023618029127
462,cg22351267,0.001671914103422625
992,cg18223770,0.0016406746170363328
488,cg26118326,0.001615889440984982
3168,cg24513449,0.001608915069757194
1848,cg10334767,0.0016023000340748758
3524,cg18023283,0.00159356530241392
1666,cg17003293,0.0015925055892620516
2521,cg01110759,0.001591851870423476
2846,cg04947907,0.001552873597956932
2142,cg08244085,0.0015380529192029356
2425,cg18068637,0.0015361990841653284
1650,cg14003853,0.001523847416280095
2505,cg15693483,0.001517214776778991
1838,cg06284762,0.0015165466901569367
2010,cg04353106,0.001503832339141558
1774,cg10724928,0.0014870352855732877
3554,cg13068915,0.0014840282552904683
2513,cg16865446,0.001483727837243319
2338,cg13366738,0.0014633765766450325
3505,cg10287321,0.0014619422329796461
1190,cg15994467,0.0014406321851881863
507,cg23172664,0.00142179469254188
553,cg09049251,0.001419554482382127
175,cg09429735,0.0014190681814664553
1111,cg04212229,0.0014190391624237988
1895,cg02160684,0.0014183120859623723
440,cg01413582,0.001412281837844195
3890,cg17519479,0.0014101632826852186
903,cg13200550,0.001405597994280156
3704,cg18233411,0.0014015980373626698
2255,cg12588200,0.001400278815351867
2588,cg11802442,0.0013972542658263498
133,cg00333226,0.0013907522932065563
3678,cg16869647,0.001386454031678803
234,cg02306481,0.001382614154924246
3021,cg02886578,0.0013774541401477924
536,cg26807340,0.0013769260079491937
1726,cg06894687,0.0013719186474236266
2990,cg12814353,0.001366045667395301
1769,cg23710748,0.0013466213629391764
1409,cg06809074,0.001343118486471714
2988,cg00582524,0.001338245723649191
1445,cg01719854,0.0013337218571064897
437,cg07330114,0.001331347738365868
499,cg14466580,0.0013306373013017884
1896,cg04167903,0.0013230707043707188
16,cg00409356,0.0013210580211975396
1697,cg14855367,0.0013208389020831512
325,cg08420232,0.0013197470851178126
2043,cg07070728,0.0012942285390388484
2382,cg03970088,0.0012920620335856664
1700,cg06412320,0.0012869668543799922
3341,cg22993195,0.0012747853376886896
3570,cg06444781,0.00126971120182761
2193,cg14128018,0.0012608198780648748
3915,cg00992850,0.0012598551591519215
127,cg25636481,0.0012525451323406366
1518,cg18692678,0.0012474485905511693
1302,cg19680277,0.0012454871986495885
2176,cg07265743,0.0012443971785961398
2792,cg18556822,0.0012375268089080832
1761,cg05884023,0.0012365303096171843
1690,cg27526774,0.0012345763531524865
3761,cg02120774,0.0012334666908627068
3095,cg19229651,0.0012323702016985784
3325,cg11854981,0.001231016825221214
2012,cg13097407,0.001229568244043235
794,cg05748796,0.0012259373262710643
2620,cg03772063,0.0012181992551572405
2447,cg26548574,0.0012145399337510627
3629,cg01007458,0.0012134325614169938
3091,cg00593243,0.0012124998851691245
2837,cg17749454,0.0012088297630449736
1668,cg10821813,0.001207000021443115
3755,cg19354579,0.0011985995168946955
689,cg24456654,0.0011964701199338316
3565,cg07854132,0.001195451815757255
