,col_name,feature_importance_vals
2826,cg23151649,0.0018997304565082545
798,cg08711175,0.0018537743226863376
43,cg18273840,0.0018432878751872492
688,cg05341781,0.001795355874731066
1970,cg26010734,0.001778791240148762
800,cg23343066,0.0017462709851660575
1550,cg22196946,0.0016945724298002146
2352,cg23631538,0.0016863350314798708
1821,cg07187971,0.0015862418717431934
2510,cg08479629,0.0015557403394237898
115,cg07159228,0.0015528314186843185
2958,cg20559385,0.0015325346541694357
1116,cg06796713,0.0015292186631374754
2635,cg02213684,0.001527506043780861
3096,cg18724430,0.0015209798454207915
3712,cg11856897,0.001520952610235954
514,cg05525499,0.001510462841215446
2184,cg12256469,0.0015093623389989732
3467,cg23972860,0.0015039337518863187
1385,cg03899737,0.0014992176520072149
125,cg07565505,0.0014813889991204757
3236,cg22893791,0.0014708789683723369
3412,cg02449166,0.001455248903735004
2724,cg25769852,0.0014452185981531918
3534,cg05673966,0.0014371040196595553
3795,cg12686441,0.0014299772002994296
1360,cg27632318,0.0014234436949295192
1737,cg12691572,0.0014194671884317734
1537,cg04925129,0.001409436378634037
917,cg03046886,0.001401248418867532
1856,cg02296890,0.00139600839007236
3157,cg13990065,0.0013956869052332156
983,cg09772954,0.0013940030359757155
2309,cg07948034,0.0013658453427298559
1380,cg27502298,0.0013522023534102933
3179,cg22586726,0.0013495116192668852
3718,cg07638462,0.0013295405547850006
3775,cg17863681,0.001329089209964501
1399,cg11706226,0.0013269358581755083
1967,cg16319142,0.0013264571231155155
815,cg23726831,0.0013135289415167164
1014,cg00306578,0.0013069887502607297
1842,cg14428628,0.0013002269274448768
3611,cg17608103,0.0012900558377795875
1869,cg19519643,0.0012897002767641456
3895,cg15708909,0.0012816126632267321
1540,cg10069736,0.0012761739501525756
2717,cg11774399,0.0012708333369294545
3167,cg00004061,0.0012705999880826908
3898,cg10168494,0.0012693560523472304
2058,cg23836163,0.0012650620680236396
941,cg24215159,0.0012628226686075355
3242,cg10851739,0.001262081357984024
1454,cg13031251,0.001257202228810864
2220,cg17367832,0.0012546036378346893
3623,cg23270529,0.001252836383374133
3079,cg00793088,0.0012489309751680562
1315,cg16242629,0.001232253395773396
