,col_name,feature_importance_vals
1745,cg26919527,0.002316492497633715
3139,cg03604774,0.0020224636292337454
2050,cg18161950,0.001968423438282112
711,cg06659614,0.0019460422355317359
355,cg02461114,0.001945175058485645
3534,cg26206466,0.001938932381024266
861,cg05028071,0.001936136088556066
1529,cg23765993,0.0018877121692288522
2097,cg26309134,0.001875296552504457
2616,cg02360367,0.0018611143198693063
3631,rs133860,0.0018581566381865168
2412,cg15008124,0.001848659584568003
3414,cg12368188,0.0018391438015570548
2881,cg19999567,0.0018262321651541398
3600,cg20291855,0.00178848677433554
1337,cg16117273,0.001744936524940009
3654,cg26651148,0.0017116248053703046
2024,cg03341025,0.001708059105911412
1772,cg20442697,0.0016948947053023059
2737,cg09591072,0.0016923988982583476
3298,cg23221603,0.0016889577813244301
588,cg13036352,0.0016584919130745502
673,cg02493602,0.001641704693949954
866,cg04362790,0.001632664540098035
2157,cg03846767,0.0016275276397874254
642,cg27399125,0.0016124725494002382
3914,cg12386297,0.0016055619429303548
1348,cg13126279,0.0015703394720574203
3829,cg17035412,0.0015663643330004436
1991,cg03104936,0.0015621492303947388
880,cg14528916,0.0015491652796025873
1429,cg12448539,0.0015478353627088773
1399,cg18009322,0.0015309870070684061
445,cg26643476,0.001526623367087801
2620,cg18891127,0.0015119269226190604
3374,cg06993494,0.001508259682847485
751,cg24096540,0.0015071610052081238
612,cg12762089,0.0014995836016969562
3551,cg08477594,0.001499354831208495
314,cg01250490,0.0014981169208614779
2947,cg21038780,0.0014883072013391688
3196,cg16699074,0.0014626002785747727
3371,cg01958189,0.0014533866720125058
187,cg15872458,0.001452480838815228
107,cg21003380,0.0014502604081963097
1095,cg14703224,0.0014493086005545749
859,cg25212571,0.0014482054539749257
1577,cg12709880,0.0014448825966666909
386,cg17541290,0.0014447275712215178
1097,cg02237629,0.0014442110886067957
2401,cg09815251,0.0014411362947167022
764,cg01680010,0.0014402256602217426
3222,cg14328115,0.0014369655794728808
2367,cg03668556,0.001431043557542329
