,col_name,feature_importance_vals
1573,cg10722799,0.0023275887408823926
1196,cg20177650,0.002283797404417218
3868,cg27422759,0.0020976241447257554
3020,cg22148827,0.001982818130159887
852,cg26427777,0.0019418207368741198
199,cg19980771,0.0019244092136206496
1697,cg13114921,0.0019151030251606275
1800,cg02102872,0.0019023654798191838
2825,cg24000814,0.0018842790495646427
1530,cg08154437,0.0018733402242726478
1261,cg22509807,0.0018459548495135597
1089,cg21523564,0.0018083517656461857
2664,cg25365934,0.0017742268721967931
1313,cg07509935,0.0017429082011397536
1778,cg24371954,0.0017312844546293114
1992,cg13012494,0.0017193374071099118
1656,cg02653521,0.0017181784867942294
84,cg21661837,0.0016992179667099192
832,cg24685755,0.0016840688194629209
1407,cg23256882,0.001672062931314752
2073,cg04221650,0.001669371825076049
2606,cg02208432,0.0016657417386409963
3679,cg07094847,0.0016518491213543618
3474,cg20451455,0.0016506200348661375
1232,cg16703956,0.0016484876460714892
1997,cg13051977,0.001644242707964089
2478,cg10961186,0.0016346634495418805
1082,cg01052276,0.001630760333420516
794,cg08700083,0.001586806337378252
2588,cg13176741,0.0015841357097432873
1198,cg27273946,0.001577087064453798
2619,cg20377232,0.0015748187536707425
3426,cg03114253,0.0015577993219549485
3477,cg01383128,0.0015483789638767185
47,cg08471835,0.0015446262014916885
2511,cg00403478,0.0015434911802766113
1408,cg26407558,0.0015408575907136326
3201,cg08881585,0.0015393731687270013
3061,cg22888181,0.0015390832035330371
3080,cg24507760,0.0015314688388000102
574,cg09415485,0.0015266500852920155
1005,cg22166633,0.0015239442469097914
169,cg02330683,0.0015211644747294736
1307,cg16726532,0.0015178536633099831
3093,cg15713734,0.001512082430288752
741,cg22400454,0.0015064898035860035
1350,cg18264486,0.0015018342259469951
2789,cg15997315,0.001497054858055921
828,cg20370281,0.0014917190178558202
2868,cg21587238,0.0014914451121496807
3846,cg10789050,0.0014908172896364955
3943,cg13225166,0.0014870929227429471
2992,cg07934321,0.0014825210078285229
2324,cg06878361,0.0014754774990807353
1783,cg08148252,0.0014635782636978861
2821,cg03023465,0.0014479446332753187
1283,cg10530613,0.00144484051664253
158,cg21069965,0.0014447865773557812
2422,cg19099049,0.001441799346039888
2852,cg09138892,0.0014374842449113453
3341,cg19068510,0.0014224642148580862
1543,cg27324426,0.0014197650195248946
3149,cg01946824,0.0014170483182950758
3370,cg17997684,0.001409865852520217
2358,cg06597431,0.0014075894540411386
3567,cg09422239,0.0014070034949951338
3421,cg03114255,0.001402380012598863
99,cg06160669,0.00140085497739635
2740,cg11074814,0.0013991097792646102
1066,cg27140058,0.0013966686057016165
2222,cg24396691,0.001389384589105687
2351,cg23842796,0.0013747011585680945
3653,cg17493193,0.0013745111024436954
3842,cg00608965,0.0013629820880782188
2744,cg18336453,0.0013604986307968673
225,cg06611115,0.001360154964644478
2333,cg06159484,0.001351823476981171
105,cg18566594,0.0013500891637811257
3601,cg05372753,0.0013462687773338482
3274,cg25707722,0.0013424618314220112
2146,cg16964348,0.001334051167597926
3738,cg24613906,0.001327672618833809
1837,cg24214471,0.0013125338789872927
2739,cg21243589,0.0013052811548487657
3770,cg05926640,0.001299672363333982
143,cg05697552,0.0012925426535601782
1815,cg13702953,0.0012915551631528521
3133,cg04972930,0.001286767345716663
3348,cg08285151,0.0012842696968764671
708,cg24885417,0.0012814491202513228
2874,cg19795817,0.0012698548417823718
2020,cg07263979,0.0012673100784828923
2666,cg08887025,0.0012658823309140707
1586,cg00995807,0.0012655732154542357
882,cg24848599,0.0012625126365982992
439,cg20746482,0.0012522309798727888
380,cg04300867,0.0012472064774545226
3309,cg10589396,0.001245278585089997
171,cg04648402,0.001243214603650656
467,cg21044434,0.0012426765255908133
446,cg08988543,0.0012413413914271524
2644,cg00203568,0.00123598177035672
2289,cg26288715,0.0012355157727445439
1160,cg02390329,0.001235262943247139
961,cg14761417,0.0012337089345173182
2043,cg26755141,0.0012293965967160932
3835,cg10779454,0.001224887261234534
314,cg08748033,0.001224824352554198
1467,cg05766802,0.001221794670456669
3182,cg08208133,0.0012200507901936111
3510,cg04184179,0.0012198879465020207
3798,cg19403323,0.0012197952375693384
2642,cg13639536,0.0012197030111565255
524,cg25685838,0.0012191598604781105
1342,cg19028099,0.0012055741581084947
3036,cg11429658,0.0012035716461017225
956,cg16198103,0.001199541978150027
2725,cg09842735,0.0011988420316233794
246,cg05002305,0.0011936321220522633
1394,cg12740910,0.0011921138047050748
1944,cg21977218,0.0011920959627492141
3566,cg00992039,0.0011894906328554246
1738,cg20415809,0.0011864869707382101
1514,cg13703576,0.0011816738534265636
3668,cg14260073,0.0011802796275471087
3337,cg20480826,0.0011792156505625513
3784,cg08626916,0.0011710687149674224
1312,cg12510708,0.00117004319485016
1605,cg00155679,0.0011679603895967815
1159,cg03744440,0.001167455797981504
85,cg23671319,0.0011639826745823516
2702,cg20811804,0.0011627615338124214
54,cg01551787,0.0011623222305300667
978,cg01861131,0.001159050149685911
2896,cg22461324,0.0011576417565278274
3928,cg00673191,0.0011554282167076184
2960,cg06269673,0.0011526564112764076
189,cg23198623,0.001152524370367685
1938,cg08410996,0.0011519985778825465
3281,cg11385338,0.0011512830265643249
516,cg25583580,0.0011489982182517672
90,cg06627916,0.0011464733064392397
2957,cg07528209,0.0011463109376606145
2475,cg12462883,0.0011438289281531116
1558,cg11757326,0.0011436233368755798
1223,cg26158194,0.0011402167375571782
1637,cg25085729,0.0011383958215045477
3276,cg06586070,0.0011328373960743099
983,cg27492596,0.0011321466469229532
1140,cg14718495,0.00113132910839152
1682,cg23296836,0.0011287845461151063
2369,cg21732056,0.001128238160058729
2193,cg02320740,0.0011217273085542823
2611,cg13348530,0.0011197996237093195
1172,cg03055065,0.0011155381644641302
1314,cg02534163,0.0011154514272346142
3085,cg22946562,0.0011139962788074
242,cg07409200,0.0011111565001230136
1169,cg01875459,0.001107461608491482
1028,cg21572000,0.0011073740394879773
503,cg15389025,0.0011072010340886067
2886,cg23692500,0.0011049834804420055
3450,cg19419054,0.0011048702838481154
3134,cg12704462,0.0011033807310895853
1030,cg02202315,0.0010999172867960185
1708,cg00005740,0.0010984801320324188
1092,cg11179081,0.001098180096396861
633,cg08190175,0.0010970917054729742
296,cg27366207,0.0010960430159863382
3447,cg27617780,0.0010916243143457968
659,cg03707955,0.0010915255260877154
985,cg06621027,0.0010848745913739518
3102,cg18458017,0.0010843589567145406
1910,cg16736896,0.0010840711150453036
2107,cg23458887,0.0010834004920669596
617,cg14069296,0.0010818948388366372
3312,cg04679530,0.0010812366274766927
533,cg06904408,0.001081098826455453
433,cg26213438,0.0010808511719808628
1166,cg12228355,0.001079636100012067
361,cg14226702,0.0010777709647017814
615,cg06402816,0.0010743515597942891
2877,cg00426089,0.0010724815484135087
1591,cg17412560,0.0010709229090379864
1006,cg21384645,0.001066586642095272
776,cg26340149,0.0010663571387951364
502,cg22154385,0.0010651158460790737
1633,cg16269943,0.0010646270929474072
1551,cg08843756,0.0010644508286928017
1963,cg19320730,0.001063358759510626
581,cg19794507,0.0010621787112254737
1710,cg20279561,0.0010620671104583984
2335,cg27185423,0.0010594651482787067
1974,cg01974478,0.001055864389240767
3457,cg20222519,0.001055112730349218
3731,cg11368900,0.0010545615041964679
2538,cg25922610,0.0010544732372388887
2112,cg12157444,0.0010531814886721334
3805,cg03799378,0.0010518165576412497
2844,cg16575104,0.0010483971417595277
460,cg21601405,0.001047872202524998
3169,cg16360861,0.001045264616443468
3840,cg18292434,0.0010443217380240468
547,cg17032372,0.0010433737600437623
901,cg15742737,0.0010426088110639755
2587,cg18714398,0.0010393042101734331
730,cg02975667,0.0010390051238896533
3199,cg18836287,0.0010385932918688923
3648,cg05201970,0.0010376242881926406
821,cg26712743,0.0010373242636044246
2297,cg21474964,0.0010372098360593993
2203,cg03604067,0.0010368931425223152
1585,cg00995804,0.0010365807932756635
3479,cg22653140,0.0010345811688680364
2848,cg14866032,0.001033658505978659
1506,cg09601159,0.0010329008873851966
2451,cg17847723,0.0010328297688051704
3335,cg08451243,0.0010319232792808807
3242,cg18713748,0.0010305627650361343
3355,cg16264966,0.0010258068045261395
1966,cg26670789,0.0010247209408752779
306,cg05624930,0.001015555936379189
3940,cg16461692,0.001015122838540149
2910,cg27542341,0.0010150725825600413
2507,cg12124094,0.0010115275907957829
904,cg03338933,0.0010107348230905763
3671,cg22941409,0.0010080165939319252
351,cg00795205,0.0010051537979849604
3684,cg19271175,0.0010051156171749065
3358,cg26834479,0.0010027900956740645
182,cg17482033,0.0010026807575355507
971,cg12690369,0.001002669695787737
3609,cg04106395,0.001001933821332998
260,cg23029021,0.0010017908595627574
440,cg03063658,0.001001546799369958
586,cg24561692,0.0010014601501273414
79,cg10395772,0.0010009748179187102
1321,cg05894970,0.0010008923991825151
2074,cg12901064,0.0009978962901733871
1541,cg22417678,0.0009958813902499217
501,cg26497348,0.0009956202424357265
3525,cg14219900,0.000994633679155585
2282,cg26288719,0.0009944624987217358
3514,cg27068297,0.0009944474006342403
2620,cg08930843,0.0009935102815601066
3253,cg07882687,0.000992990769335816
3037,cg08078586,0.0009910977219191534
2742,cg22947965,0.0009903870615869828
2756,cg06814287,0.0009884580189511074
3775,cg08801795,0.0009859571220320127
2438,cg01441113,0.0009853182305138537
1918,cg20373544,0.0009847691209955067
2404,cg26526853,0.0009845302256533237
1976,cg08564527,0.000984083710111071
993,cg11927345,0.00098355218867192
291,cg04307702,0.000983550789917763
3104,cg14647989,0.000981197900702431
482,cg20699586,0.0009789761244223098
1662,cg12741572,0.0009783485298571733
663,cg10576817,0.0009773396717512163
3227,cg18833109,0.0009760147812422192
670,cg24041338,0.0009752957608563113
1622,cg06588782,0.0009746658317187118
559,cg16882373,0.0009729748912412042
1455,cg25985504,0.0009728042266893007
1308,cg17363540,0.0009723018502590376
1524,cg16959787,0.0009715082153708613
2419,cg12700283,0.0009686418257480659
