,col_name,feature_importance_vals
3666,cg25019648,0.001982487582988989
1953,cg02589685,0.0019652654383916623
788,cg14431024,0.0019561857705963936
2547,cg03711050,0.0019559915992701056
3422,cg00498591,0.001869542648602309
2065,cg02212575,0.001832467261212577
2276,cg13679772,0.001783170080138524
1287,cg26994099,0.0017817368495660298
38,cg05923105,0.0017554645199558355
3149,cg10400707,0.001746502840849581
1751,cg21385746,0.0017264389759004879
1608,cg06263461,0.0017161221687418784
2364,cg20409590,0.001672895541493964
1398,cg06630455,0.0016649360812792519
632,cg22812684,0.0016590831356351654
2825,cg06633438,0.0016138156596204273
3909,cg18586886,0.0016087089458998326
1524,cg14916228,0.0015751360413785984
3747,cg15742848,0.0015730622188540573
3744,cg04640885,0.00156838266448176
526,cg09238899,0.0015521912251407575
1239,cg14786794,0.0015395056326141113
3638,cg19696870,0.0015394021215716152
3445,cg12167489,0.0015286882330301445
164,cg04807594,0.0015282752822764483
735,cg19061690,0.0015163323758536629
2182,cg23460250,0.0015162583216324532
874,cg16591159,0.0015045205590348784
2017,cg23934731,0.0014844351016488181
1914,cg01620580,0.0014669744244804014
3430,cg11669516,0.0014404559321789143
1289,cg09520212,0.0014282387826830834
2218,cg03391389,0.001424431906839894
763,cg17261125,0.0014123280996048786
1196,cg00356981,0.001409971062309743
3117,cg07249274,0.0014035278734328633
3843,cg13144059,0.0014020562015101515
3795,cg00271096,0.0013992819759144775
3910,cg22785556,0.001395582178447512
2162,cg23696752,0.0013955420895493669
1102,cg25165060,0.0013843210664633873
36,cg05390694,0.001382485475564079
3262,cg05970721,0.0013722093496847986
3921,cg11337945,0.0013702327805022551
2255,cg00881487,0.001363838366509738
3643,cg09188212,0.001355480520045258
1016,cg14950134,0.001352625280945584
116,cg15361697,0.0013522380230341666
581,cg24461742,0.001352079314396343
900,cg19403029,0.001350725371351567
2307,cg21323637,0.0013503999093963698
1095,cg00528492,0.0013500638013806566
2339,cg11511795,0.001346850737597951
286,cg12232146,0.001337046205352604
1854,cg18661205,0.0013294672024093462
3695,cg11898486,0.0013294519143697658
1553,cg16301617,0.0013293807776699395
909,cg06057079,0.0013259651887107856
3812,cg25328413,0.00132079078190321
3100,cg15391590,0.0013140291312770543
1585,cg26926221,0.0013132081482154748
1656,cg02472801,0.0013067649917248
3124,cg23122650,0.0013038090691063567
3443,cg09528825,0.0013008563120035495
1595,cg12734688,0.0012933457050577747
1051,cg12676702,0.0012909733740124121
2390,cg07219303,0.0012900965583624163
139,cg25447164,0.001286533770369966
3069,cg00738897,0.001285525567164486
2830,cg26422329,0.0012850533957797768
1812,cg22112035,0.0012849769940018224
2241,cg02483029,0.0012828274904459955
2810,cg07215822,0.0012822001627237427
1191,cg04134748,0.0012757756092469208
463,cg12277366,0.0012740248669766076
3277,cg05451730,0.0012709748239015833
1382,cg02328660,0.0012704363311526134
1302,cg10800483,0.0012600936853178954
2016,cg26778358,0.0012533239733618067
2280,cg12155028,0.0012474010131021211
2854,cg06269631,0.001246402315703343
1682,cg13399952,0.0012421546960737534
323,cg15649045,0.0012419986211418667
3523,cg07311956,0.0012363646404509351
446,cg00620824,0.00123535700429533
3527,cg23939182,0.0012330318862997312
1252,cg01935942,0.0012318858684133814
3568,cg16588799,0.001230144672572978
3933,cg13664798,0.0012277886809696893
2879,cg05487134,0.0012258681916621533
1588,cg06281297,0.0012250492328053826
3293,cg07784872,0.0012178297086647316
2411,cg06898293,0.0012103599213238842
2774,cg05445326,0.0012085932567085897
3058,cg24359868,0.001207971594599728
2817,cg12364131,0.0012065775593710613
3330,cg25349955,0.0012059217376689298
2814,cg07060551,0.0012016233973290895
2365,cg19247350,0.0012015038894652571
3813,cg15369633,0.0012014506046358325
1570,cg04767756,0.0011900103906097275
462,cg00663719,0.0011876040814221879
2252,cg12775223,0.0011867410550207595
1286,cg20979042,0.0011861288146337756
3195,cg02509058,0.0011842875160433825
890,cg25303427,0.00118400398627853
1321,cg26705408,0.0011749873415447085
274,cg14574066,0.0011729375906824363
1554,cg02291365,0.001169540324683802
913,cg17814335,0.001167196053280224
3170,cg22787191,0.0011671081478336167
1672,cg17879636,0.0011660119508838992
3486,cg09451188,0.001164434656025621
1111,cg27143703,0.0011643980825233327
383,cg20268054,0.001162038704160609
3885,cg16721359,0.0011563796603193874
3573,cg03306374,0.0011542835959329081
3715,cg12331331,0.0011523296278780969
3229,cg00557872,0.0011500779337667813
508,cg16109862,0.0011481436598265206
1761,cg02032299,0.001147920645646458
579,cg19395684,0.0011444017177526067
