,col_name,feature_importance_vals
3706,cg19870512,0.002393563758882449
1272,cg17737409,0.002257473030333821
596,cg07137955,0.0021970862040802002
2807,cg07077277,0.0020390971663248915
2985,cg09669754,0.0020092682313144774
3197,cg26145873,0.001997656988950094
3632,cg20002901,0.0019684928130024267
11,cg24556395,0.0019459385076007838
1942,cg11800672,0.0017514771328789155
603,cg23677882,0.0017487576591532882
1416,cg06151171,0.0017394655851892132
985,cg02101876,0.0017309459152796802
2158,cg07190535,0.0017206940560070758
476,cg19437852,0.0017179126422357074
2734,cg17239876,0.0017145602958362751
2382,cg25029529,0.0016856702961289055
1342,cg25896644,0.0016823566868703799
3795,cg19308375,0.0016614873227118897
587,cg26019472,0.0016020455462672418
3119,cg18144247,0.0016020170854696108
1674,cg01439876,0.0015962368020662888
3271,cg02969141,0.0015504173906729507
2757,cg02908900,0.0015448428330261056
3049,cg21601919,0.001542714564904976
764,cg08123444,0.0015424354121028202
970,cg27386431,0.0015290972734071367
105,cg23920016,0.0015285374671874519
2269,cg05857758,0.0015199308251336835
3885,cg07726139,0.0015057186497481247
2384,cg02407581,0.0015045739723944765
3943,cg16681239,0.001500140388469343
3714,cg14060496,0.0014720749490787308
2295,cg21661983,0.0014686330713811913
3510,cg00036347,0.0014613734385608857
3681,cg18502142,0.0014582774003096786
124,cg17045801,0.0014498487301264715
3109,cg02765363,0.0014489779947513758
1266,cg02259760,0.0014485288451308814
2957,cg20029347,0.001417801535613323
426,cg15085024,0.0014143112450782892
2740,cg00459623,0.0014061740977307762
3936,cg13556548,0.0014043829587352117
1739,cg09083108,0.0013938522014905175
717,cg16072192,0.001387088370085723
258,cg11620672,0.001386473513278455
2667,cg02623991,0.0013814243388894504
1480,cg23815320,0.0013745864977600236
2338,cg19249749,0.001374191585683579
2508,cg00629585,0.0013717874606621488
3574,cg13906811,0.0013648350118643882
2314,cg08037719,0.0013621629370579192
90,cg01109763,0.0013551784855801465
1550,cg04954111,0.0013522768401171875
3435,cg21139150,0.001351891616182472
3651,cg18106366,0.00135077487830664
941,cg13446474,0.0013493060904270664
2035,cg16343401,0.0013457141304288284
3304,cg04141008,0.0013424427819474407
2630,cg20315739,0.001339003801453271
800,cg12407070,0.001326700062220033
2661,cg24216596,0.0013074929285797005
1932,cg10767193,0.0013026692497567574
3531,cg17123690,0.0012984315570899745
70,cg08719296,0.0012939099615611887
2581,cg04961582,0.0012830318502334381
606,cg09082287,0.0012829360639449894
915,cg23072161,0.0012829211372872092
3082,cg00807871,0.0012820846669736425
3786,cg20544605,0.0012736727747948925
771,cg10646950,0.0012710956102474202
744,cg17356036,0.0012692321177934806
2928,cg01671895,0.0012686579640357478
2690,cg25702652,0.0012674959498681032
955,cg04102510,0.001255136471802965
1821,cg12783819,0.0012467258473918327
2556,cg11375112,0.0012432026944864854
3599,cg14646111,0.0012388784992432695
2148,cg19346371,0.0012383180550188386
396,cg09468264,0.001237101769700781
3914,cg10902738,0.0012308831556084316
2616,cg04719634,0.001223994169943988
3392,cg20510724,0.0012182556997485617
3355,cg10681008,0.0012171654090541088
2748,cg11404992,0.0012149064053614735
2968,cg14721139,0.0012095192292615358
1324,cg17654970,0.0012088248464272448
3742,cg03208489,0.0012080588407466088
2886,cg10441070,0.0012067006251855078
2267,cg18499667,0.0012037587100725243
1459,cg04533591,0.001199620827158877
2758,cg22868272,0.0011990464903734893
1321,cg05488217,0.0011972238254354345
3898,cg09898059,0.0011947838265790904
511,cg24327383,0.001193572631445618
2560,cg16781264,0.0011908897752700481
2044,cg23762359,0.001189448953244774
3948,cg02399570,0.0011879668201090524
1486,cg05205842,0.0011854607092453959
691,cg02335251,0.001183801104120746
1037,cg05023415,0.0011828889316164613
1201,cg03543954,0.0011823027853829601
850,cg25537245,0.0011810543895293887
425,cg04747322,0.0011807506353912246
925,cg25344623,0.0011806698690270422
1619,cg17796043,0.0011795639906916943
699,cg22578433,0.0011786279353479805
332,cg09511815,0.0011784180563933957
1869,cg19296671,0.0011782881900571423
1663,cg16701896,0.0011779040442678676
1393,cg18868540,0.0011775606033292017
2144,cg05303057,0.0011772251119694782
1220,cg23709902,0.0011741030389337789
3494,cg18674899,0.0011733818293328897
2471,cg24662867,0.001169831156918823
1483,cg16694785,0.001168352922074111
1144,cg16256243,0.0011623718621592617
3911,cg00508851,0.0011497634834725838
3297,cg26307814,0.0011488186567206364
3027,cg10579193,0.001147893939606157
3131,cg10134204,0.0011423310310077922
1641,cg20082196,0.0011406154984396036
115,cg12453905,0.001139881681442877
1664,cg16701890,0.0011371158105540134
2319,cg00589850,0.0011368146573239176
3046,cg06915915,0.0011332594194247013
91,cg17640744,0.0011328589566340364
256,cg18123948,0.001130557212172162
3552,cg05940001,0.0011284591827561913
3223,cg21282549,0.0011245194753303558
78,cg15057061,0.0011206917737998647
2422,cg13343687,0.0011181086478063663
1684,cg05026884,0.0011169857012651681
3699,cg11986385,0.0011127811935712716
149,cg04817300,0.0011122887641914561
1400,cg12369869,0.0011108802277845073
2250,cg19787727,0.0011102191810487213
59,cg08247053,0.0011093846702543676
753,cg23205818,0.0011075365882688543
458,cg13792279,0.0011057893362459285
2652,cg07809176,0.0011032888562619424
172,cg07015911,0.001102015681124236
1242,cg25067702,0.0010966249654572086
3807,cg19560588,0.0010934211766514886
2123,cg18804722,0.001092626620186287
1894,cg05774915,0.0010914535636788185
3004,cg07615364,0.0010873542456763595
2308,cg25306198,0.0010860127441782589
1429,cg14550760,0.0010858931933386163
1209,cg06344553,0.0010854663726698572
1023,cg03120782,0.001082035621815333
292,cg12608692,0.00107920606455019
1359,cg15321979,0.0010752583520462426
1526,cg09418984,0.0010749838790566017
1669,cg00126498,0.001074177595608113
22,cg05129477,0.0010738608693350803
1680,cg17589056,0.0010735239827888642
75,cg12486913,0.0010713844036054697
1057,cg24926589,0.001071270801199591
3293,cg23722096,0.0010686717706715266
3775,cg19180602,0.001067214064667747
952,cg17783244,0.0010659762220686765
329,cg02640147,0.0010647894622473452
731,cg13295852,0.0010627263326775925
368,cg04822177,0.001058287775982096
1319,cg02654940,0.001057921398801384
3409,cg15975151,0.0010566036548116265
127,cg10647925,0.0010564667506144454
2503,cg16261871,0.0010561025941174663
755,cg11923957,0.0010542659871674099
1043,cg13325904,0.0010494531043611366
1706,cg10536999,0.0010486433815210681
441,cg00183684,0.0010483639649874021
1371,cg03980541,0.0010463505673610127
2249,cg11577151,0.0010454278979660431
1994,cg23319982,0.0010446526475049
3332,cg12435415,0.0010415349367965596
2093,cg01719663,0.001039470641073798
1239,cg25839227,0.0010357519964274051
3823,cg21211357,0.001032995626976807
2598,cg14580747,0.0010299665773769008
372,cg05513069,0.001026352490762263
3072,cg10169070,0.001024812404612962
2529,cg01360605,0.001023371014314307
2138,cg07352612,0.0010206241186182493
1963,cg07695603,0.0010196289527630142
1881,cg05623781,0.0010192512634691004
3748,cg26508164,0.0010188484940683088
2482,cg07846400,0.0010142287319436507
1479,cg17459443,0.0010133338379452244
718,cg02192855,0.0010111190370887392
3002,cg09312407,0.001008981147803501
2084,cg15979932,0.0010052359612061459
2708,cg06935979,0.0010051024164029294
3582,cg24553862,0.0009990643173013864
1521,cg24631845,0.0009985929363392643
752,cg16522557,0.0009967035271055747
2981,cg21151541,0.0009947328558067463
2380,cg25461249,0.0009941361230390016
3437,cg14889643,0.0009894696903631546
3113,cg09010156,0.0009856609884972669
2809,cg25071634,0.0009851045380805615
1682,cg23631062,0.0009828395141752919
2980,cg00922378,0.000981842673621831
3143,cg21905819,0.000979887137679631
1351,cg06374472,0.0009788406123343834
964,cg21298249,0.0009786440591688006
1145,cg00655147,0.0009784896045904792
1217,cg06546202,0.0009759822907434337
3589,cg13969674,0.0009743903699977793
3386,cg22674699,0.0009738106896473506
3866,cg20536786,0.0009731195646675367
1497,cg07350977,0.0009718119084689157
2584,cg04246167,0.000970033375286158
3052,cg26503125,0.0009695146796115422
3801,cg06582782,0.000968813877893965
1546,cg16141740,0.0009678432666222417
2858,cg03788952,0.0009667647585403192
2754,cg07116732,0.0009660697353548691
3081,cg13672379,0.0009657060660381454
3916,cg16770400,0.0009648968485230554
2400,cg23895963,0.0009647847394362856
2082,cg14563921,0.0009627249499147218
2383,cg23660866,0.0009620900271730879
3856,cg16877004,0.000960930006350156
3675,cg22350910,0.0009603065745571665
1412,cg25881383,0.0009597444433322756
3690,cg27200630,0.000957693199169947
1972,cg06610548,0.0009566960305813875
3359,cg12472603,0.000955295962646452
2473,cg17869647,0.0009551334154965499
2784,cg01984304,0.0009550151814236697
3013,cg01520571,0.0009547652308901888
2638,cg26947626,0.0009507736679029614
2491,cg11373980,0.0009507373602486794
2166,cg18182216,0.000950162464130009
3134,cg09854003,0.0009449987152192048
2570,cg05293738,0.0009395317633354729
3076,cg09847368,0.0009387381097460469
300,cg06105296,0.0009380309088812581
