,col_name,feature_importance_vals
1237,rs6982811,0.0034349147224289984
2846,cg10243459,0.0029496302434143156
2691,cg01645295,0.0022516563452292505
3306,cg01243312,0.0021402717589962474
2554,cg09626894,0.0020907160175757497
2426,cg06496272,0.002064586276909377
2248,cg02340083,0.001993394450617353
2337,cg17204288,0.0019531208041302433
2576,cg14881618,0.0019329165817347969
2540,cg18057109,0.0019297182905650297
2995,cg20396510,0.0019205750819498173
2695,cg04202511,0.0018995239281020045
2139,cg21616051,0.0018911652595896408
2817,cg09925620,0.001870248556925021
2334,cg08938793,0.0018219598440923775
2178,cg16628135,0.0017763314472678507
2741,cg16397032,0.0017723041394818776
2322,cg13894852,0.0017143109880737091
2086,cg01996116,0.001657436821303769
1844,cg25182523,0.001631786717600711
1337,cg06568433,0.0016252843904385372
3548,cg09388140,0.0016086696145455413
2957,cg03535934,0.0016030055402707776
2835,cg01176047,0.0016019258594917182
1500,cg25959149,0.0015990335529370676
3656,cg26555149,0.0015731248573210277
1859,cg21571160,0.0015720185927784768
1476,cg16206090,0.0015700620947132723
2237,cg04940764,0.0015573859343178276
2891,cg07695771,0.0015536102506767153
2479,cg00593462,0.001538068021013871
3892,cg13047196,0.0015347683106459295
3112,cg00684125,0.0015213874844326272
1842,cg02349186,0.0015188561350203537
2769,cg02153041,0.001517135133799535
3957,cg11097249,0.0015115275114156498
2313,cg12526923,0.0015087290896654254
2188,cg20187173,0.0015079494222729785
448,cg15848449,0.001501008419055042
1753,cg00064255,0.0014963806743253372
3205,cg16492341,0.0014941153849539314
2209,cg09232269,0.0014937179920679197
720,cg13001868,0.0014893151874523405
2257,cg14719951,0.0014890243825651977
1815,cg07787543,0.0014790138690484033
2686,cg02100381,0.0014662373495785092
542,cg00828762,0.0014627160504497969
1184,cg01987516,0.001460593595762036
46,cg19889855,0.0014591054560875608
3049,cg04847110,0.001451413959383162
2870,cg02048416,0.0014467136896491512
1509,cg11213369,0.001439612696399465
2563,cg21140079,0.001437863126225552
1867,cg22502502,0.001427332411100812
2449,cg10600647,0.0014234081484119088
2553,cg19817126,0.0014225669206987355
3237,cg15371806,0.0014217188954077347
2787,cg01819912,0.0014134690159905937
2078,cg27417997,0.0014113320781385828
3073,cg09043941,0.0014072662539088446
3289,cg04202892,0.0013934909418533389
1982,cg14059339,0.0013763423593219817
3490,cg20152304,0.001371280469229532
3843,cg09267773,0.0013645091832946994
654,cg15541040,0.001358845382640946
561,cg12821876,0.0013543218021155898
3261,cg25341032,0.001347508536231983
1053,cg16620382,0.001334312728660248
2664,cg00114710,0.0013335334716946129
3637,cg17877470,0.001330728474628092
2430,cg25644224,0.0013219998052252401
1427,cg20998319,0.0013132397522776014
329,cg23678254,0.0013119036254044378
1970,cg22762189,0.0013112877625569347
3005,cg06975633,0.0013089252915998604
2748,cg02141748,0.001307361935717926
3204,cg20678353,0.001301680715074475
2626,cg14311523,0.0012978550236377863
2141,cg06534853,0.0012924999663752306
2250,cg23493787,0.0012920395883934518
449,cg00582765,0.0012750003121455565
770,cg13484813,0.0012714063280817565
