,col_name,feature_importance_vals
540,cg23398076,0.002016290953873475
2045,cg17202313,0.0019744688157566246
3639,cg16759976,0.0016522018222869896
1535,cg20236089,0.0016333664706915693
1852,cg19139727,0.0015030322053500077
0,cg11693019,0.0014947061610191355
533,cg02763101,0.0014303161793489789
160,cg03562414,0.0013907622185872933
2157,cg12422539,0.0013642877057102475
926,cg14830740,0.0013594439380427378
2711,cg25493335,0.0013235024274060913
3517,cg03423038,0.0012953511540788518
2495,cg13916740,0.00127718251807923
1320,cg04441577,0.0012645286862505538
2132,cg23758822,0.0012434854096926725
528,cg16270399,0.0012371010684214055
3096,cg14394837,0.0012323042557539432
1195,cg24119607,0.0012255319933373013
1036,cg14840850,0.0012101330457103202
2130,cg07921371,0.0012076288679700468
836,cg02978421,0.0012029585432206064
3612,cg18236477,0.0011977246137489757
2026,cg19240213,0.0011921130581673612
1133,cg00056433,0.0011809902494929576
349,cg22042348,0.001180561282806844
711,cg13247967,0.001158853735278191
183,cg01256563,0.001157110957724242
1686,cg08859215,0.0011566972142322653
3186,cg09658429,0.0011558924132265835
378,cg03462940,0.0011416304277371762
2502,cg26396455,0.001132466948805939
1616,cg11144753,0.0011312083424280868
1984,cg06394333,0.0011293110925073742
3232,cg25736145,0.0011238580345559904
682,cg19468290,0.0011179853195160611
1351,cg16578549,0.0010975331002053533
2827,cg27304406,0.0010962226978683937
2156,cg17326769,0.0010852330909648148
217,cg23218363,0.001079215616604854
3079,cg17344080,0.0010753457668121475
952,cg24523685,0.0010728856300602275
24,cg26327666,0.0010713739587472132
2911,cg12710648,0.001067333162869106
171,cg01047631,0.0010669797838467087
81,cg18590119,0.0010545648291534642
2951,cg10806639,0.0010529944746187916
923,cg00117172,0.0010526865375508436
3938,cg18804615,0.0010509582845718891
1045,cg16044251,0.0010492263073555133
3688,cg09248054,0.0010467612188412643
3001,cg25718451,0.0010402819182679102
150,cg04510564,0.00103992911855569
576,cg01664124,0.001029768150878979
1404,cg16386396,0.0010292986145285293
934,cg04315554,0.00102820410658845
518,cg24868359,0.0010276394166833299
2350,cg00419117,0.0010236030858592632
801,cg20011360,0.001020365135274664
3457,cg05569923,0.00101978538032587
728,cg00445126,0.0010186582201082463
3406,cg16733643,0.0010171736172485217
2354,cg08570472,0.0010148903966538017
2100,cg27039662,0.001008445156341685
3875,cg15695738,0.001000610492029127
2525,cg10384919,0.000996683396111809
2895,cg11132223,0.0009940303009276594
2341,cg26027690,0.0009912338481294213
3127,cg06334134,0.000987483944494482
871,cg07025312,0.000985847673219441
3359,cg01594538,0.0009786568411987147
2610,cg09874289,0.0009729658999979087
603,cg21663122,0.0009727015547824866
845,cg15642854,0.0009695041293042746
140,cg18122215,0.0009656533297047958
411,cg17129576,0.0009628139407128589
3622,cg12942932,0.0009615203715712
3094,cg00852705,0.0009604563852311567
120,cg06346388,0.0009571704169662427
3106,cg15346898,0.0009542936206973756
2229,cg21775279,0.0009539222254647154
178,cg02023345,0.0009514871470811816
371,cg01710351,0.0009513811259904318
1077,cg01567771,0.0009507941855149668
2110,cg08111284,0.0009496478064080167
417,cg02360001,0.0009489898423647713
793,cg21126626,0.0009468207908184922
1568,cg09404551,0.0009458757444952363
2474,cg05298458,0.0009436121615023835
3300,cg02010481,0.0009428217444845923
1363,cg08365738,0.0009426556490676564
1558,cg15930703,0.0009421077204474523
1095,cg23780146,0.0009420619755210596
49,cg13457741,0.0009409212582870858
3598,cg12714665,0.00093461308773734
3714,cg10371050,0.0009344287810225477
3868,cg23330006,0.000933550722612726
2599,cg09100338,0.0009320805556646896
2403,cg26894278,0.000926969538844599
807,cg09431416,0.0009228127016313951
867,cg17892178,0.000921374493496089
2671,cg02898094,0.0009212788836928917
3749,cg24147498,0.0009192882819426592
858,cg09957864,0.0009150547114815458
3591,cg24604749,0.0009148451271338954
1291,cg10608596,0.0009122260136440485
225,cg22775123,0.0009062716309153984
1003,cg15664943,0.000906044974531612
1746,cg26818735,0.0009058404367414337
709,cg14200569,0.0009045528882426942
77,cg10001172,0.0008990039363829416
2124,cg15867125,0.0008980995492373919
2435,cg09846177,0.0008977473835737579
3663,cg23899408,0.0008963652489273954
3649,cg05924254,0.000892467833408771
794,cg19227523,0.0008922861233194735
1352,cg23460843,0.0008904654644645454
1005,cg23888238,0.0008904220934563266
1776,cg26598831,0.0008887396198898732
2643,cg06191260,0.00088721396704449
674,cg14375890,0.0008857687046209886
1480,cg18986078,0.0008840877182727377
1504,cg16320159,0.0008839500041411721
1468,cg19754901,0.0008817135512097216
112,cg05137263,0.0008802656153514771
2329,cg07821417,0.0008794017254880099
332,cg06215562,0.0008760635482071691
3340,cg14921533,0.000875503952803887
3656,cg05251814,0.0008749525337628351
3624,cg06507590,0.0008736555815279456
654,cg09297903,0.0008728731127339101
2623,cg11559446,0.0008715239890418538
1245,cg00557959,0.0008657426398772729
1766,cg13080721,0.0008646135990317095
3240,cg13985765,0.0008621475090014177
646,cg06974672,0.0008616805198994371
2615,cg22675660,0.0008603875541152304
2583,cg10955669,0.0008559335360756638
1956,cg21852550,0.0008525781460220655
1806,cg08040012,0.0008513824782055273
3035,cg22837251,0.0008490909935112697
1607,cg02635726,0.0008482197330791003
484,cg27445931,0.0008472382404328653
1038,cg09858767,0.0008462700435307491
618,cg03418876,0.0008429196609762553
933,cg11539857,0.0008393991941385964
1772,cg23363971,0.0008382495570213936
1032,cg14181777,0.0008376992830380914
592,cg07870999,0.0008373420654192912
3032,cg21907579,0.0008336306648229295
3767,cg20268857,0.0008336012656920878
3264,cg04956382,0.0008331985852666925
578,cg00069014,0.0008319591451292017
3183,cg27225309,0.0008277035800838034
2175,cg17802600,0.0008250343113215798
29,cg23610453,0.0008244399358253257
1362,cg18713852,0.0008214934615766024
1961,cg16391242,0.000820966455791269
1098,cg00337916,0.0008207876036788642
870,cg19152818,0.0008202517274065908
1311,cg21209091,0.0008199260880129025
2967,cg18629151,0.0008191160190394868
1903,cg14699932,0.0008174697656499049
3711,cg21658347,0.0008163201590715007
3092,cg01772422,0.0008147932399308423
3845,cg11577662,0.0008139965002957415
