,col_name,feature_importance_vals
1879,cg09670128,0.0022971459107241667
2132,cg13832669,0.002165609012665676
2368,cg10800833,0.0019628399080679156
3426,cg17775621,0.0018654595254840136
3322,cg14528451,0.001816635505509049
2083,cg10096645,0.0017143497860342904
503,cg06098276,0.0017126580356363837
58,cg26429925,0.001711626306962679
3679,cg13857921,0.0017023364525203793
2466,cg15025248,0.0017016404698181854
907,cg18725867,0.0016756934850729584
3712,cg00910015,0.0016194454793756073
2313,rs739259,0.0015651676858516143
3607,cg25298319,0.0015591658675353317
1459,cg25032321,0.0015489374198291287
2332,cg19402624,0.0015480597363025951
1921,cg08253164,0.001547827180523294
2492,cg23196205,0.001509607814705305
2838,cg04381298,0.0014914327059683148
3926,cg09948419,0.001473480056947351
1706,cg27168632,0.0014634886772069752
3909,cg16674492,0.0014624939969558157
2769,cg18075315,0.0014570055677173232
1291,cg22843712,0.001445522967996708
1955,cg20319457,0.001427956593065103
2285,cg09677945,0.0013923348962691369
525,cg07710391,0.001391007069614324
2068,cg20157281,0.0013808851702422796
128,cg06299833,0.0013796238160686135
1290,cg16255307,0.0013778586664566633
1908,cg02118559,0.0013714406974728607
2763,cg15332132,0.0013684964326540498
3014,cg25062778,0.0013654930491987937
889,cg07029395,0.001358004916502727
2438,cg16697214,0.0013521435168099586
928,cg23241448,0.0013506830426776308
2444,cg26088629,0.0013499643843129137
3620,cg17546376,0.0013392825854232576
3017,cg17547742,0.0013391239251582035
485,cg27020966,0.001338807883452287
2408,cg23373850,0.001338669474887352
1962,cg05542262,0.00132892996070762
276,cg17338430,0.0013256495476753117
196,cg26744079,0.00132263903595607
181,cg25272655,0.001319727820852818
926,cg01969701,0.0013190598175512197
2728,cg22166106,0.0013085338946904875
1721,cg07757358,0.0013077933881854263
3562,cg03221483,0.0012995723241027886
841,cg15843929,0.0012987093014440877
3873,cg24907011,0.0012970635820483008
2630,cg25368813,0.00129561377420126
2266,cg04781584,0.0012943137066959653
1146,cg13450427,0.0012924305405625789
696,cg16967003,0.0012888073401455618
2593,cg14926196,0.0012881702193746983
2176,cg09799658,0.0012880952693457997
2125,cg24719020,0.0012874930836482361
3103,cg16276982,0.0012841698324788514
2183,cg07582157,0.0012763224872588612
3143,cg27097992,0.0012674387716109276
3570,cg21858614,0.001265844514422936
2494,cg21196942,0.0012574990515098886
3081,cg23059797,0.0012574749797643343
373,cg03534375,0.0012555206477468503
2461,cg04890230,0.0012509440140698205
679,cg20491707,0.0012441451857124902
3220,cg22627841,0.0012405424330894487
1132,cg04743876,0.0012339497550683204
3771,cg05367967,0.001232774621589748
2935,cg25410746,0.0012274611514165937
3644,cg00451054,0.001222790037719819
1066,cg24774306,0.0012166757608110855
3098,cg01192745,0.0012139025975230998
1666,cg14054990,0.001206276912442514
80,cg15551096,0.0012030168811311968
1950,cg00260201,0.0011977394908371582
3705,cg24603113,0.001196674669288235
3746,cg26003222,0.0011922590135455282
3297,cg27484412,0.0011883831821080156
496,cg04076817,0.0011752863933336278
1108,cg24983900,0.0011743959071100108
1275,cg17094065,0.0011714265488880582
1882,cg21246991,0.0011709991097312263
2167,cg06194010,0.0011646292923765502
886,cg26477169,0.0011609027496712284
681,cg10845380,0.0011550964193515782
1754,cg01131038,0.001153943662657341
3156,cg07475394,0.0011538458171149802
3663,cg11931626,0.0011483368336485
2268,cg04781580,0.0011462472912336155
2653,cg11511443,0.001143865159738825
3754,cg05124117,0.0011433589189397842
2077,cg06272245,0.0011432920860778692
1644,cg14382215,0.0011432872504447632
3581,cg08938727,0.0011386741361008622
1251,cg25402422,0.0011386622762582757
3536,cg20332195,0.0011384623234165514
2284,cg13927769,0.001137724421033485
1434,cg09887955,0.0011346174967904736
