,col_name,feature_importance_vals
171,cg03679305,0.002370628909252289
1415,cg08287265,0.002196428180084632
49,cg05152432,0.0020099753097446377
2256,cg15078211,0.00199103248287962
404,cg12680131,0.001968061879432094
2697,cg24304093,0.0019514969406749327
821,cg04682802,0.0019507777857506881
2474,cg06380725,0.0019268361741480225
1893,cg05217983,0.0019236362534135471
1698,cg15977002,0.0018929460703857957
3468,cg07198881,0.0018642123862589845
895,cg04850731,0.001864201232767363
2444,cg22307444,0.0018550968781503264
1057,cg17028443,0.0018506145659050773
505,cg08591265,0.001804124329420778
360,cg13089599,0.0017843242922286067
660,cg04303809,0.001735544654726129
1481,cg20141817,0.0017289718988829778
2337,cg22996308,0.0017258093860311483
789,cg17401179,0.0017151809405855398
897,cg13609939,0.001712765049690398
2824,cg17525406,0.0017022728290894834
3675,cg00295572,0.0016912428393616524
739,cg12691994,0.0016679472949018136
1660,cg26761744,0.0016604010298386213
2564,cg26692294,0.0016573335610258976
1797,cg05833518,0.0016200422322168557
637,cg26265787,0.0015993802215408669
3462,cg16122750,0.0015941679431995814
2640,cg19560701,0.0015909519182944144
1785,cg05922993,0.001589275763258072
3485,cg10510586,0.0015870805322704435
2317,cg07868599,0.0015833058481727895
1080,cg21638712,0.0015773574660375618
2644,cg09384610,0.0015655551675787013
1867,cg04006839,0.0015521936818556148
402,cg22663389,0.0015518389153325626
1778,cg22581896,0.0015504838502213183
773,cg15193475,0.0015502050592370105
2770,cg16256390,0.0015324160434936167
1171,cg18809076,0.0015299144489801682
2690,cg27292264,0.0015208667059969543
2454,cg01065003,0.0015143928752838199
2478,cg09094964,0.0015140638385742807
3836,cg07200939,0.0015042158427253337
3454,cg02517337,0.0015035074195130338
1775,cg17787159,0.0014883285577174132
3528,cg02865670,0.0014796449049015925
1198,cg13713537,0.001471083405914716
270,cg05555207,0.001471027654754615
1151,cg02709032,0.0014650569134225626
3506,cg27084087,0.0014640446119070978
2521,cg05618222,0.001463822079093571
1292,cg15061231,0.001461359100774581
3900,cg01110616,0.0014607320747940132
1156,cg08256691,0.0014540539731919173
384,cg13867865,0.0014533482693062478
786,cg00660167,0.0014532492624562893
3637,cg18566515,0.0014521633842086259
2044,cg15974698,0.0014500185254555304
1354,cg03265074,0.0014472411573008465
2335,cg19974227,0.0014437455111248772
780,cg07522403,0.0014418233013491083
716,cg08488841,0.001441781237505799
3682,cg08151857,0.0014417423449400492
3287,cg18935349,0.0014412892501880787
91,cg15831875,0.001430848112030272
1272,cg08261841,0.001412956132317206
1900,cg08791424,0.0013988170958408586
2043,cg03588998,0.0013814414708664619
2448,cg17760391,0.0013738549611915412
1074,cg14001049,0.001365259366851613
1662,cg02943578,0.0013631112022188393
2565,cg26019112,0.001357416299306351
2330,cg11219917,0.0013500951041514155
3373,cg12240637,0.0013475563266765363
3463,cg02684964,0.0013467567105447508
1411,cg24496841,0.0013316250049467335
2768,cg20519373,0.0013267226334473575
2595,cg16447539,0.001315107250878194
1642,cg16787307,0.0013133680231059207
3650,cg07274590,0.0013092628733848586
3200,cg24028218,0.0013003383556066841
2578,cg09276108,0.0012999184620435574
342,cg26928972,0.0012909936420030512
625,cg06821183,0.001289055605785538
1495,cg01012572,0.0012864191734466845
3776,cg01233934,0.0012848122068936422
746,cg08185241,0.0012841888281510082
2628,cg17006413,0.0012786119175739416
1117,cg17848054,0.0012768828614859778
1593,cg20897119,0.0012764886724195596
1396,cg11626007,0.0012707763148243649
2067,cg15035324,0.0012664045254583973
2580,cg06973463,0.001266354335249193
3789,cg12430457,0.0012651727679697396
1379,cg00934355,0.001262536347062921
476,cg14424631,0.0012610667531965912
3593,cg07936950,0.0012565802217010247
1760,cg10498097,0.001255267671463273
1998,cg12146703,0.0012541257258604234
1170,cg12934366,0.0012504957303080008
2392,cg19485103,0.0012469365968994178
120,cg25547937,0.0012459640163351964
1694,cg03700462,0.0012453669285919047
2616,cg26464978,0.00123108747598398
1669,cg10135682,0.0012209532116346587
3716,cg09709457,0.0012163884333091933
3425,cg20175702,0.0012161549475036611
3276,cg22105534,0.001209312831131934
1942,cg08628428,0.0012005768286818582
3400,cg25309888,0.001199495772872728
335,cg14476101,0.0011993956070420672
3609,cg17934470,0.0011955631659695647
642,cg00648301,0.0011946745646872025
2773,cg21330727,0.0011931554689269025
1919,cg07819575,0.0011926624267908695
807,cg01760027,0.001190991263104769
2001,cg04042468,0.001187869347448778
1752,cg24812143,0.0011853022190333486
1743,cg19009471,0.0011820076204970785
39,cg11185792,0.00117846933125918
3036,cg11857093,0.001177943683742969
1756,cg14300812,0.0011745771286494598
3940,cg06307153,0.0011715986466218306
1910,cg12204395,0.0011710018332200104
2038,cg06822067,0.0011691002706686112
2540,cg02372856,0.0011686052337626738
34,cg24083274,0.0011663574317343506
128,cg01837657,0.0011639828841155044
3497,cg18805066,0.0011616937700314966
1402,cg04239798,0.0011606812454855854
838,cg15606473,0.001159317148679073
877,cg01569664,0.0011592948758890277
486,cg27069616,0.001158920149457219
2002,cg09120395,0.0011588163532103173
2215,cg13663911,0.0011586791219818631
880,cg11962007,0.0011560857185081816
229,cg05621843,0.001154184675550635
2326,cg25023165,0.0011484587271711618
673,cg03221366,0.0011449048400726466
2542,cg06764498,0.0011423805990564467
2675,cg20104341,0.0011418502820868463
2790,cg13890714,0.0011417564915465282
764,cg18736431,0.0011409966113519502
2248,cg06039161,0.001139011273423954
3387,cg21090033,0.0011386131329642671
3860,cg24653263,0.001134364623748893
3526,cg11933267,0.0011295173050102048
2466,cg22536150,0.0011259361942318029
439,cg09078497,0.0011247845060216636
2368,cg20611272,0.001121437304011814
635,cg05033401,0.0011185500207171446
3426,cg22360765,0.0011145932515156064
870,cg07099186,0.0011130179696063915
567,cg00986191,0.0011059001672919263
1879,cg26651950,0.0011019221819331757
967,cg15795305,0.001100713963775167
3670,cg18442362,0.0011000829324501833
2302,cg15529155,0.0010999610743880144
871,cg07350470,0.001097576114779462
1203,cg00612985,0.0010962402130048601
3291,cg11841394,0.0010933727582185635
856,cg16953006,0.00109149637194213
2524,cg14990643,0.001091179728275698
1920,cg15475851,0.0010898091463604942
974,cg23929036,0.0010869827419183226
3141,cg07793808,0.001086883971946573
3153,cg18768347,0.0010825880738438455
3762,cg12967218,0.0010798200301860561
996,cg01254890,0.001075713624737577
2567,cg26590744,0.0010753326517110038
3590,cg19928943,0.0010702314638120973
2379,cg19004110,0.0010617966148414593
3731,cg07516148,0.00105707425450403
2260,cg13024368,0.0010552798772858233
956,cg14166377,0.0010544295686298122
992,cg22468751,0.001053489674507091
97,cg18087514,0.0010499220460343198
464,cg06978117,0.0010447240217493752
2211,cg21282630,0.0010425478028515374
3490,cg13281248,0.001039779115877254
293,cg00957901,0.0010391038777831047
1724,cg04676627,0.00103895839220521
240,cg16027132,0.0010351694139127442
3451,cg06705265,0.0010291823754028757
2323,cg26343133,0.0010272481687486012
3075,cg18219160,0.0010203260497059843
2324,cg01914278,0.0010194403610474746
2028,cg16149437,0.0010149173924134535
1435,cg12864389,0.0010130648607915207
1961,cg01815626,0.001011948755179313
511,cg24676311,0.0010106986959406892
2093,cg01556502,0.0010080435033298022
793,cg11664825,0.0010075391773192804
2224,cg21608016,0.0010071471812126878
427,cg08125755,0.001005054246831668
1734,cg11997536,0.0010043896039843307
3351,cg04293152,0.0010032835336758203
2220,cg05180451,0.0010031623860931144
2696,cg18044572,0.0010011701026091315
460,cg08213909,0.0009996093972724088
1037,cg25660566,0.0009972121513753555
3037,cg25941985,0.0009954078282451769
21,cg08237220,0.0009942736193286315
2340,cg08535373,0.0009903541174590546
2241,cg07586345,0.0009845790877267878
3649,cg09414280,0.000983195566708485
1084,cg25937230,0.000979020025355359
1827,cg00607989,0.0009788043269434732
190,cg08700707,0.0009786407526440474
1034,cg13340231,0.0009781272933528742
2385,cg07585069,0.0009731119720219857
3751,cg14176626,0.0009686973115828456
524,cg12758687,0.0009681854791698431
1944,cg27112339,0.0009676886284265837
2549,cg20572816,0.0009656872580925947
3323,cg14559259,0.0009651639268371707
379,cg15380945,0.0009628692732323135
1588,cg17003736,0.0009608237977763251
1814,cg15988261,0.0009604868428596091
1333,cg10244340,0.0009593122973569146
3951,cg05453434,0.0009568771925014203
2818,cg18799217,0.0009561196502360464
3630,cg11936341,0.0009545321388712433
1645,cg24933157,0.0009532806088638827
2704,cg20540714,0.0009526457112937594
2278,cg09738918,0.0009524157587679837
2753,cg08893853,0.0009516872045239701
1798,cg04842146,0.0009493578538886454
1794,cg15200711,0.0009481101650268603
2397,cg09854515,0.0009476946817826188
1137,cg03031839,0.0009467887761947764
27,cg12018718,0.0009458547968224279
1964,cg10504365,0.0009453692290547867
1586,cg00576936,0.0009452706450241031
1700,cg01141721,0.0009452367091578958
145,cg10602180,0.0009432326578976715
2347,cg09615719,0.0009425092453099343
720,cg10195687,0.0009418951528726306
3605,cg14353573,0.0009405785640109539
3862,cg05781504,0.0009380294741894321
2367,cg06320380,0.0009371762058902999
3404,cg04722177,0.0009346333657206209
