,col_name,feature_importance_vals
2650,cg23400413,0.0018661428843047205
2523,cg14491776,0.001848821973907089
1903,cg08469215,0.0017907358727285915
3583,cg07061260,0.0017821621419314962
1455,cg00778807,0.0017647542283502216
2017,cg26661034,0.0017322052018833598
1259,cg00962254,0.001710870399301398
1840,cg18488157,0.001704288706910904
1520,cg06930722,0.001660224254893396
2903,cg08812108,0.0016420891155011586
2083,cg00912407,0.0015861479745091919
897,cg18692149,0.0015743318985563558
3741,cg24572137,0.0015562161342125458
1257,cg17534034,0.0015309302041651527
2969,cg00908381,0.0015097929098192254
3180,cg09968723,0.0015087925257974912
1355,cg04858536,0.0014847360719049275
1734,cg16942223,0.0014740615798780647
3296,cg15108060,0.0014704091383282503
2653,cg21484863,0.0014419393949149175
84,cg02691325,0.0014277847544596218
2236,cg08265387,0.0014186651746760993
1350,cg09908110,0.0014109365217606458
2659,cg21157873,0.001383694395869717
3723,cg13391116,0.0013607170327257587
419,cg16436210,0.0013581613346848136
2214,cg11854928,0.001354678827990248
1478,cg14134732,0.001353224076034982
2286,cg25080229,0.0013525073274442924
3175,cg01463110,0.0013470422103510232
1878,cg11644370,0.0013452713530631595
3361,cg05111603,0.0013283472291155264
2327,cg00544449,0.001324115956302327
3122,cg10143426,0.0013032107463117552
3536,cg18046365,0.0012987801243434269
928,cg21087137,0.0012916221889166333
1794,cg26645082,0.0012904804490219625
3940,cg20029153,0.0012900858632377188
3191,cg07458308,0.0012849242059326507
1167,cg19575753,0.0012846003405019442
1030,cg24804144,0.0012757123955013632
615,cg09014626,0.001270205169605639
3072,cg14826683,0.00126332820728239
111,cg02964356,0.0012602789446744846
324,cg16914035,0.0012552921617808696
1446,cg24163263,0.001248970499788717
2411,cg24550026,0.0012445466259314658
739,cg10147982,0.0012273306150833879
3035,cg20814158,0.00122641129381244
2952,cg02402208,0.0012258250958509585
522,cg23931049,0.0012255472366936814
3944,cg05985589,0.001221696081767481
1507,cg27133864,0.0012184857390865672
2994,cg12424598,0.0012048986606960404
209,cg02520910,0.001203433677284042
1339,cg12201660,0.0011982971589395675
2912,cg02141726,0.001197323678778299
3637,cg09062550,0.001193184452776289
1036,cg16680624,0.001192148486151821
626,cg23968383,0.0011901103103361757
915,cg16201661,0.001190104986895237
284,cg14013695,0.0011873472817525658
801,cg08274139,0.0011824540200215214
3664,cg06052255,0.0011812899990242198
1070,cg24180402,0.0011796890896310147
463,cg23139609,0.001172699905896009
936,cg02909790,0.0011653386553182922
3232,cg12790424,0.0011635503767881566
2372,cg06054272,0.0011611216572632187
3257,cg00758296,0.00115098003205903
2799,cg13579607,0.0011507396113080207
2192,cg21476824,0.0011444170587749576
3405,cg06476438,0.00113873385389211
1083,cg02531479,0.0011386758158050724
1939,cg02075142,0.001137510307173592
480,cg16150752,0.0011345745697276313
396,cg07203490,0.0011265291950246985
1177,cg05916707,0.001119783055628118
2238,cg08616654,0.0011124103003121804
2268,cg04319611,0.0011091661919240795
3765,cg24360871,0.0011088741804225468
469,cg04617606,0.0011047691769256525
2452,cg11784799,0.0011034387423735788
27,cg19785066,0.001102861991920267
577,cg22191665,0.0011005146502323221
1859,cg22264930,0.0010993881778865906
1415,cg02774439,0.0010974480727379066
1473,cg13268590,0.0010946345123450335
1722,cg04931126,0.0010933477804092977
2855,cg21956337,0.0010866961190679925
3747,cg18267381,0.0010793327005564513
3045,cg20599748,0.001076147761083211
3208,cg00257047,0.001075269696028609
1901,cg09169117,0.0010725805593147957
551,cg07955995,0.0010660052905699683
260,cg03216884,0.0010602251814289675
3479,cg01311227,0.0010583011113056602
2990,cg09828634,0.0010569504888936253
1284,cg03245734,0.0010554702728368596
2982,cg24319381,0.0010547198523837042
1452,cg15458254,0.001050360420062573
820,cg01642550,0.0010479887124229836
1180,cg02552189,0.001047085602373233
298,cg17316096,0.0010464356335072305
1311,cg18403193,0.0010453841631778201
776,cg25365565,0.001044293287892162
2668,cg17875922,0.0010425294806642844
2788,cg14036143,0.0010404767085225918
3300,cg02021919,0.0010381020015979472
3013,cg23726537,0.001037946053357026
3588,cg26188212,0.0010319023051144132
800,cg02108198,0.0010270375347383755
1557,cg19608778,0.0010262973410584077
630,cg05987251,0.0010242205008862896
1630,cg27662750,0.0010241538687754154
1640,cg05103064,0.0010234905986465429
3638,cg17969662,0.001020424358184951
3487,cg04522003,0.001015398030905748
3067,cg23165310,0.0010135544790037738
2308,cg00885788,0.0010086974741236566
478,cg10529778,0.0010079984476073904
3399,cg25198049,0.0010066237605910985
3345,cg10958362,0.001001760687131223
1109,cg18605349,0.0009978798885301864
39,cg14592933,0.00099473002062135
1590,cg13591648,0.0009936533623567812
3581,cg25221207,0.0009898483160756361
3548,cg24339574,0.0009897006513899511
670,cg09676684,0.0009878216925915631
1604,cg17292758,0.0009768550345158693
2063,cg13159929,0.0009734793586292277
1673,cg27407147,0.0009696352218090342
2098,cg07178969,0.0009690983388437134
1607,cg02223135,0.0009678564442699632
2795,cg17990532,0.0009676145118706261
3605,cg00034076,0.0009642890923780787
917,cg12116288,0.000964204801457213
3752,cg12813768,0.0009609336188538597
839,cg08128274,0.0009597871063771169
405,cg18686206,0.0009596859522872396
3695,cg19521279,0.0009574995734402395
980,cg11613003,0.0009569629406131094
3519,cg12521736,0.0009560586953756652
1568,cg06808571,0.0009514904051571522
1748,cg21074058,0.0009479210126026624
3275,cg25949447,0.000946359311671021
1353,cg09631059,0.0009444811913221954
1392,cg10374297,0.0009408243805025982
674,cg09532284,0.0009401572590214246
